County,Sex,Occode,final_result,Count,Year,Occupation_String,HISCO_x,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation,standardized_llm,OccCANINE_Check,all_predicted_hisco,prediction_count,prediction_details
Cheshire,Male,173,farm of acres,1,1881,farm of  acres,61110,61110,"FARMER, GRAZIER",General Farmer,,farm of acres,other,0.8801153027334755,False,acceptable_quality,[],False,,"[[61110, np.float32(0.80687225), 'General Farmer']]",,,
Cheshire,Male,173,farmer acres employing men,1,1881,farmer  acres employing  men,61110,61110,"FARMER, GRAZIER",General Farmer,,farmer acres employing men,agricultural,0.8801153027334755,False,acceptable_quality,[],False,,"[[61110, np.float32(0.99459875), 'General Farmer']]",,,
Cheshire,Male,177,farm ac,1,1881,farm  ac,61400,21230,FARM - BAILIFFS STEWARDS FOREMEN,Farm Manager,moderate,farm ac,other,0.8633666236833398,False,acceptable_quality,[],False,,"[[61110, np.float32(0.8760045), 'General Farmer']]",,,
Cheshire,Male,181,agricultural labourer,1,1881,works on farm lab ag,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,agricultural labourer,agricultural,0.5073226071424568,False,acceptable_quality,[],False,,[],,,
Cheshire,Male,298,callenderman,1,1881,callenderman,75990,75990,ROLLER ENGRAVERS BLOCK CUTTERS (FOR TEXTILE PRINTING),"Other Spinners, Weavers, Knitters, Dyers and Related Workers",simple,callenderman,other,0.27,True,unchanged_with_many_invalid_words,['callenderman'],False,callenderman,"[[62460, np.float32(0.34745255), 'Horse Worker']]",,,
Cheshire,Male,348,apprentice shipwright carpenter,1,1881,ship carpenters apprentice,87530,95440,SHIPWRIGHTS - WOOD SHIPS,Wood Shipwright,,apprentice shipwright carpenter,building_construction,0.5290926351395826,False,acceptable_quality,[],False,,[],,,
Cheshire,Male,352,weight taker shipwright yard bld,1,1881,weight taker ship yard bld,87590,93100,SHIP BOAT PAINTERS (WOOD),"Painters, Construction",,weight taker shipwright yard bld,crafts_trades,0.7907212221370019,False,acceptable_quality,[],False,,"[[80390, np.float32(0.5902379), 'Other Leather Goods Makers']]",,,
Cheshire,Male,459,laborer in boatman yard builder,1,1881,laborer in boat yard build,63120,63110,TIMBER WOOD WORKERS,Logger (General),,laborer in boatman yard builder,building_construction,0.7464372361747672,False,acceptable_quality,[],False,,"[[84190, np.float32(0.34322554), 'Other Machinery Fitters and Machine Assemblers'], [95990, np.float32(0.30184498), 'Other Construction Workers']]",,,
Cheshire,Male,542,book binder employs boys women,1,1881,book binder employs  boys  women,92600,92625,BOOKBINDERS,Bookbinder (Hand or Machine),complex,book binder employs boys women,crafts_trades,0.8827447512739507,False,acceptable_quality,[],False,,"[[94990, np.float32(0.3489568), 'Other Production and Related Workers Not Elsewhere Classified']]",,,
Cheshire,Male,549,cotton picer,1,1881,cotton picer,75200,75220,COTTON & COTTON GOODS MANUFACTURE SPINNING PROCESSES,"Spinner, Thread and Yarn",,cotton picer,other,0.9,False,acceptable_quality,[],False,,"[[79990, np.float32(0.7921853), 'Other Tailors, Dressmakers, Sewers, Upholsterers and Related Workers']]",,,
Cheshire,Male,634,apprentice silk mercers dlr,1,1881,silk mercers apprentice dlr,41010,41025,SILK MERCHANTS DEALERS,Working Proprietor (Wholesale or Retail Trade),,apprentice silk mercers dlr,other,0.8609395425188373,False,acceptable_quality,[],False,,"[[75200, np.float32(0.583612), 'Spinners and Winders']]",,,
Cheshire,Male,713,publican cabinet maker,1,1881,publican  cabinet maker,51020,51020,"INNKEEPERS, HOTEL KEEPERS AND PUBLICANS",Working Proprietor (Hotel and Restaurant),moderate,publican cabinet maker,crafts_trades,0.8882040123900088,False,acceptable_quality,[],False,,"[[81120, np.float32(0.94740635), 'Cabinetmaker']]",,,
Cornwall,Male,173,farmer of acres,16,1881,farmer of  acres,61110,61110,"FARMER, GRAZIER",General Farmer,,farmer of acres,agricultural,0.8827447512739507,False,acceptable_quality,[],False,,"[[61110, np.float32(0.98862654), 'General Farmer']]",,,
Cornwall,Female,772,butcher wife,4,1881,retired butcher wife,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,butcher wife,family_dependent,0.6856943632871189,False,acceptable_quality,[],False,,"[[77310, np.float32(0.8414008), 'Butcher, General']]",,,
Cornwall,Male,762,contractor foot,4,1881,contractor foot,21220,21240,CONTRACTORS - PUBLIC WORKS ETC,Contractor,,contractor foot,other,0.9,False,acceptable_quality,[],False,,[],,,
Cornwall,Female,788,evangelists wife,1,1881,evangelists wife,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,moderate,evangelists wife,family_dependent,0.9,False,acceptable_quality,[],False,,"[[14120, np.float32(0.50038016), 'Minister of Religion'], [14130, np.float32(0.45301586), 'Missionary']]",,,
Cornwall,Male,15,market toll collector,1,1881,market toll collector,31090,31090,"MUNICIPAL, PARISH, AND OTHER LOCAL OR COUNTY WORKERS",Government Executive Officials Not Elsewhere Classified,,market toll collector,other,0.9,False,acceptable_quality,[],False,,"[[31090, np.float32(0.3421539), 'Government Executive Officials Not Elsewhere Classified'], [33990, np.float32(0.41184837), 'Other Bookkeepers, Cashiers and Related Workers']]",,,
Cornwall,Male,84,a general servant,1,1881,a l general servant,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,a l general servant,domestic_service,0.54,True,unchanged_with_some_invalid_words,"['a', 'l']",False,a l general servant,"[[54020, np.float32(0.99860185), 'House Servant']]",,,
Cornwall,Male,84,servant general in the household,1,1881,servant general a l,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,servant general a l,domestic_service,0.54,True,unchanged_with_some_invalid_words,"['a', 'l']",False,servant general a l,"[[54020, np.float32(0.9580791), 'House Servant']]",,,
Cornwall,Male,173,farmer of acres employ labourer,1,1881,farmer of  acres employ  labourer,61110,61110,"FARMER, GRAZIER",General Farmer,,farmer of acres employ labourer,agricultural,0.8832969260159557,False,acceptable_quality,[],False,,"[[61110, np.float32(0.9933074), 'General Farmer']]",,,
Cornwall,Male,735,oil dealer color man,1,1881,oil dealer  color man,62920,62490,OTHERS ENGAGED ABOUT ANIMALS (NOT AGRIC),Other Livestock Workers,complex,oil dealer color man,other,0.8870317618857749,False,acceptable_quality,[],False,,"[[74500, np.float32(0.9916005), 'PetroleumRefining Worker, Specialisation Unknown']]",,,
Cornwall,Male,766,tinman mine engine driver stoker,1,1881,tin mine engine driver stoker,96900,96910,"ENGINE DRIVERS, STOKERS, FIREMEN (NOT RAILWAY, MARINE, OR AGRICULTURAL)","Stationary Engine Operator, General",,tinman mine engine driver stoker,metalwork_engineering,0.8136831017722725,False,acceptable_quality,[],False,,"[[98590, np.float32(0.4131776), 'Other MotorVehicle Drivers']]",,,
Cornwall,Male,999,passager,1,1881,passager,-1,0,,,simple,passager,other,0.27,True,unchanged_with_many_invalid_words,['passager'],False,passager,"[[54090, np.float32(0.7499823), 'Other Maids and Related Housekeeping Service Workers']]",,,
Cumberland,Male,778,income from land,8,1881,income from land,99999,99999,PRIVATE MEANS,Unspecified worktitle or several titles,,income from land,other,0.9,False,acceptable_quality,[],False,,"[[44330, np.float32(0.8940736), 'Appraiser']]",,,
Cumberland,Male,438,apprentice cabinet maker,6,1881,cabinet maker apprentice,81190,81190,FURNITURE AND FITTINGS - OTHERS,Other Cabinetmakers,,apprentice cabinet maker,crafts_trades,0.8548960801377624,False,acceptable_quality,[],False,,"[[81120, np.float32(0.985981), 'Cabinetmaker']]",,,
Cumberland,Female,181,general servant agricultural labourer,3,1881,general servant ag lab,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,general servant agricultural labourer,agricultural,0.6037851164745061,False,acceptable_quality,[],False,,"[[54020, np.float32(0.8739557), 'House Servant']]",,,
Cumberland,Female,788,engine smith wife,3,1881,engine smith wife,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,engine smith wife,family_dependent,0.9,False,acceptable_quality,[],False,,"[[14120, np.float32(0.2712465), 'Minister of Religion'], [83520, np.float32(0.40882555), 'Buffing and PolishingMachine Operator']]",,,
Cumberland,Female,84,general dom,2,1881,general dom,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,general dom,other,0.9,False,acceptable_quality,[],False,,"[[54020, np.float32(0.4650021), 'House Servant'], [98590, np.float32(0.26504695), 'Other MotorVehicle Drivers']]",,,
Cumberland,Female,659,sewer,2,1881,sewer,79590,79190,SHIRTMAKERS AND SEAMSTRESSES,Other Tailors and Dressmakers,simple,sewer,other,0.9,False,acceptable_quality,[],False,,"[[54090, np.float32(0.26682487), 'Other Maids and Related Housekeeping Service Workers'], [94990, np.float32(0.33184227), 'Other Production and Related Workers Not Elsewhere Classified']]",,,
Cumberland,Male,157,master shipwright,2,1881,retired ship master,4250,98100,MERCHANT SERVICE; SEAMAN-NAVIGATING DEPARTMENT,"Ships’ Deck Rating, Barge Crew or Boatman, Specialisation Unknown",,master shipwright,unemployed_seeking,0.5620652960220591,False,acceptable_quality,[],False,,"[[4215, np.float32(0.7202922), ""Ship's Master (Sea)""]]",,,
Cumberland,Female,177,farm sert dom,1,1881,farm sert dom,61400,22520,FARM - BAILIFFS STEWARDS FOREMEN,Farm Supervisor,,farm sert dom,other,0.9,False,acceptable_quality,[],False,,"[[14120, np.float32(0.5175877), 'Minister of Religion'], [54020, np.float32(0.25607598), 'House Servant']]",,,
Cumberland,Female,765,labouring woman,1,1881,labouring woman,99130,99910,GENERAL LABOURERS,Labourer,,labouring woman,other,0.9,False,acceptable_quality,[],False,,"[[94990, np.float32(0.9807879), 'Other Production and Related Workers Not Elsewhere Classified']]",,,
Cumberland,Female,789,railway porter wife,1,1881,railway porter d ry o wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,railway porter wife,family_dependent,0.847431316145539,False,acceptable_quality,[],False,,"[[97130, np.float32(0.25314417), 'Railway and Road Vehicle Loader']]",,,
Cumberland,Female,790,wid,1,1881,wid,99999,99999,WIDOWS (OF NO SPECIFIED OCCUPATION),Unspecified worktitle or several titles,simple,wid,other,0.9,False,acceptable_quality,[],False,,"[[94990, np.float32(0.4204698), 'Other Production and Related Workers Not Elsewhere Classified']]",,,
Cumberland,Male,2,postmastercs,1,1881,postmastercs,37020,37090,OTHER POST OFFICE OFFICERS AND CLERKS,Other Mail Distribution Clerks,simple,postmastercs,other,0.27,True,unchanged_with_many_invalid_words,['postmastercs'],False,postmastercs,"[[54090, np.float32(0.26135993), 'Other Maids and Related Housekeeping Service Workers']]",,,
Cumberland,Male,127,engine driver on mcry,1,1881,engine driver on m  c ry,98300,98320,RAILWAY ENGINE--DRIVER STOKER CLEANER,Railway Engine Driver,complex,engine driver on m c ry,transport_communication,0.6912220767780722,True,modification_poor_result,"['m', 'c', 'ry']",False,engine driver on m c ry,"[[45190, np.float32(0.95944136), 'Other Salesmen, Shop Assistants and Demonstrators']]",,,
Cumberland,Male,183,husbandsman,1,1881,husbandsman,61250,62730,"NURSERYMAN, SEEDSMAN, FLORIST",Nursery Worker,simple,husbandsman,other,0.27,True,unchanged_with_many_invalid_words,['husbandsman'],False,husbandsman,"[[54090, np.float32(0.224633), 'Other Maids and Related Housekeeping Service Workers']]",,,
Cumberland,Male,506,tanner foreman,1,1881,tanner  foreman,76140,76125,TANNERS FELLMONGERS,Fellmonger,,tanner foreman,other,0.8815231147896843,False,acceptable_quality,[],False,,[],,,
Cumberland,Male,787,scholar school,1,1881,scholar school,99999,99999,SCHOLARS ETC,Unspecified worktitle or several titles,moderate,scholar school,other,0.9,False,acceptable_quality,[],False,,"[[53100, np.float32(0.5431181), 'Cook, Specialisation Unknown']]",,,
Denbighshire,Female,789,clock maker wife,1,1881,cokemakers wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,clock maker wife,family_dependent,0.8807506874264498,False,acceptable_quality,[],False,,"[[84220, np.float32(0.9518286), 'Watch and Clock Assembler']]",,,
Denbighshire,Male,42,assistant medical officer,1,1881,assistant medical officer m b aberd,6100,6100,"PHYSICIAN, SUGEON, REGISTERED PRACTITIONER, INCLUDING POOR LAW HOSPITALS DOCTORS ETC","Medical Doctor, Specialisation Unknown",,assistant medical officer m b aberd,other,0.54,True,unchanged_with_some_invalid_words,"['m', 'b', 'aberd']",False,assistant medical officer m b aberd,"[[31090, np.float32(0.52073115), 'Government Executive Officials Not Elsewhere Classified']]",,,
Denbighshire,Male,654,assistant clothes tailor,1,1881,clotherers  tailors assistant,79190,79190,OTHERS CLOTHING MANUFACTURERS,Other Tailors and Dressmakers,moderate,assistant clotherers tailor,clothing_footwear,0.5493646859850682,True,modification_poor_result,['clotherers'],False,assistant clotherers tailor,"[[79190, np.float32(0.74808496), 'Other Tailors and Dressmakers']]",,,
Derbyshire,Female,659,needlewoman,37,1881,needlewoman,79590,79190,SHIRTMAKERS AND SEAMSTRESSES,Other Tailors and Dressmakers,simple,needlewoman,other,0.9,False,acceptable_quality,[],False,,"[[79590, np.float32(0.85233986), 'Other Sewers and Embroiderers']]",,,
Derbyshire,Male,608,hand factory cotton,15,1881,factory hand cotton,75000,99930,FACTORY HANDS (TEXTILE) UNDEFINED (VARIOUS),Factory Worker,,hand factory cotton,professional_clerical,0.8764022223589385,False,acceptable_quality,[],False,,"[[79990, np.float32(0.4847874), 'Other Tailors, Dressmakers, Sewers, Upholsterers and Related Workers']]",,,
Derbyshire,Male,43,dentist,9,1881,dentist,6200,6310,DENTISTS AND DENTISTS ASSISTANTS,"Dentist, General",simple,dentist,other,0.9,False,acceptable_quality,[],False,,"[[59940, np.float32(0.5771161), 'Nursing Aid']]",,,
Derbyshire,Male,181,farm servant,2,1881,farm servant door,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,farm servant,agricultural,0.7148772100230475,False,acceptable_quality,[],False,,"[[54020, np.float32(0.22931398), 'House Servant'], [62460, np.float32(0.4811891), 'Horse Worker']]",,,
Derbyshire,Female,46,monthly nurse,1,1881,monthly nurse,7110,7110,NURSES (MEDICAL NOT DOMESTIC) INCLUDING POOR LAW NURSES,"Professional Nurse, General",,monthly nurse,domestic_service,0.9,False,acceptable_quality,[],False,,"[[7110, np.float32(0.97765154), 'Professional Nurse, General']]",,,
Derbyshire,Female,91,income derived from rents of houses,1,1881,income derived from rents of houses,58500,58930,PRISON OFFICERS (REFORMATORY SCHOOL),Prison Guard,,income derived from rents of houses,other,0.9,False,acceptable_quality,[],False,,[],,,
Derbyshire,Female,405,builder,1,1881,builder,21230,95910,BUILDERS,"Housebuilder, General",simple,builder,building_construction,0.9,False,acceptable_quality,[],False,,"[[54090, np.float32(0.47663748), 'Other Maids and Related Housekeeping Service Workers'], [95910, np.float32(0.24311954), 'Housebuilder, General']]",,,
Derbyshire,Female,455,pott wheelwright turner,1,1881,pott wheel turner,81230,81230,WOOD TURNER,Wood Turner,,pott wheelwright turner,crafts_trades,0.7097623090280847,False,acceptable_quality,[],False,,"[[81230, np.float32(0.68632525), 'Wood Turner']]",,,
Derbyshire,Female,712,lodging and boardinghouse keeper,1,1881,lets apartments l hokeeper,51040,51040,LODGING AND BOARDING-HOUSE KEEPERS,Working Proprietor (Guest House),,lets apartments l hokeeper,other,0.54,True,unchanged_with_some_invalid_words,"['l', 'hokeeper']",False,lets apartments l hokeeper,"[[51040, np.float32(0.9940807), 'Working Proprietor (Guest House)']]",,,
Derbyshire,Female,738,tob,1,1881,tob,94990,81960,TOBACCO PIPE AND SNUFF BOX MANUFACTURE,Smoking-Pipe Maker,simple,tob,manufacturing_other,0.27,True,unchanged_with_many_invalid_words,['tob'],False,tob,"[[54090, np.float32(0.22896057), 'Other Maids and Related Housekeeping Service Workers'], [94990, np.float32(0.7670301), 'Other Production and Related Workers Not Elsewhere Classified']]",,,
Derbyshire,Male,72,architect surveyer,1,1881,architect  surveyer,2100,2120,ARCHITECTS,Building Architect,,architect surveyer,other,0.8856008005232721,False,acceptable_quality,[],False,,"[[3010, np.float32(0.6671821), 'Surveyor, General']]",,,
Derbyshire,Male,173,blacksmith farmer of acres,1,1881,blacksmith  farmer of  acres,61110,61110,"FARMER, GRAZIER",General Farmer,,blacksmith farmer of acres,agricultural,0.8801153027334755,False,acceptable_quality,[],False,,"[[61110, np.float32(0.9757717), 'General Farmer']]",,,
Derbyshire,Male,173,boy farmer of ac employ cowmen waggoner,1,1881,farmer of  ac employ  cowmen  waggoner   boy,61110,61110,"FARMER, GRAZIER",General Farmer,complex,boy farmer of ac employ cowmen waggoner,agricultural,0.8637826880546101,False,acceptable_quality,[],False,,"[[61110, np.float32(0.88827974), 'General Farmer']]",,,
Derbyshire,Male,242,roller,1,1881,roller,72200,72200,PUDDLING FURNACES; IRON AND STEEL ROLLING MILLS,"Metal RollingMill Worker, Specialisation Unknown",simple,roller,other,0.9,False,acceptable_quality,[],False,,"[[84190, np.float32(0.9748047), 'Other Machinery Fitters and Machine Assemblers']]",,,
