County,Sex,Occode,final_result,Count,Year,Occupation_String,HISCO_x,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation,standardized_llm
Cumberland,Female,790,wid,1,1881,wid,99999,99999,WIDOWS (OF NO SPECIFIED OCCUPATION),Unspecified worktitle or several titles,simple,wid,other,0.9,False,acceptable_quality,[],False,
Cumberland,Male,2,postmastercs,1,1881,postmastercs,37020,37090,OTHER POST OFFICE OFFICERS AND CLERKS,Other Mail Distribution Clerks,simple,postmastercs,other,0.27,True,unchanged_with_many_invalid_words,['postmastercs'],False,postmastercs
Cumberland,Male,127,engine driver on mcry,1,1881,engine driver on m  c ry,98300,98320,RAILWAY ENGINE--DRIVER STOKER CLEANER,Railway Engine Driver,complex,engine driver on m c ry,transport_communication,0.6912220767780722,True,modification_poor_result,"['m', 'c', 'ry']",False,engine driver on m c ry
Cumberland,Male,183,husbandsman,1,1881,husbandsman,61250,62730,"NURSERYMAN, SEEDSMAN, FLORIST",Nursery Worker,simple,husbandsman,other,0.27,True,unchanged_with_many_invalid_words,['husbandsman'],False,husbandsman
Cumberland,Male,506,tanner foreman,1,1881,tanner  foreman,76140,76125,TANNERS FELLMONGERS,Fellmonger,,tanner foreman,other,0.8815231147896843,False,acceptable_quality,[],False,
Cumberland,Male,787,scholar school,1,1881,scholar school,99999,99999,SCHOLARS ETC,Unspecified worktitle or several titles,moderate,scholar school,other,0.9,False,acceptable_quality,[],False,
Denbighshire,Female,789,clock maker wife,1,1881,cokemakers wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,clock maker wife,family_dependent,0.8807506874264498,False,acceptable_quality,[],False,
Denbighshire,Male,42,assistant medical officer,1,1881,assistant medical officer m b aberd,6100,6100,"PHYSICIAN, SUGEON, REGISTERED PRACTITIONER, INCLUDING POOR LAW HOSPITALS DOCTORS ETC","Medical Doctor, Specialisation Unknown",,assistant medical officer m b aberd,other,0.54,True,unchanged_with_some_invalid_words,"['m', 'b', 'aberd']",False,assistant medical officer m b aberd
Denbighshire,Male,654,assistant clothes tailor,1,1881,clotherers  tailors assistant,79190,79190,OTHERS CLOTHING MANUFACTURERS,Other Tailors and Dressmakers,moderate,assistant clotherers tailor,clothing_footwear,0.5493646859850682,True,modification_poor_result,['clotherers'],False,assistant clotherers tailor
Derbyshire,Female,659,needlewoman,37,1881,needlewoman,79590,79190,SHIRTMAKERS AND SEAMSTRESSES,Other Tailors and Dressmakers,simple,needlewoman,other,0.9,False,acceptable_quality,[],False,
Derbyshire,Male,608,hand factory cotton,15,1881,factory hand cotton,75000,99930,FACTORY HANDS (TEXTILE) UNDEFINED (VARIOUS),Factory Worker,,hand factory cotton,professional_clerical,0.8764022223589385,False,acceptable_quality,[],False,
Derbyshire,Male,43,dentist,9,1881,dentist,6200,6310,DENTISTS AND DENTISTS ASSISTANTS,"Dentist, General",simple,dentist,other,0.9,False,acceptable_quality,[],False,
Derbyshire,Male,181,farm servant,2,1881,farm servant door,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,farm servant,agricultural,0.7148772100230475,False,acceptable_quality,[],False,
Derbyshire,Female,46,monthly nurse,1,1881,monthly nurse,7110,7110,NURSES (MEDICAL NOT DOMESTIC) INCLUDING POOR LAW NURSES,"Professional Nurse, General",,monthly nurse,domestic_service,0.9,False,acceptable_quality,[],False,
Derbyshire,Female,91,income derived from rents of houses,1,1881,income derived from rents of houses,58500,58930,PRISON OFFICERS (REFORMATORY SCHOOL),Prison Guard,,income derived from rents of houses,other,0.9,False,acceptable_quality,[],False,
Derbyshire,Female,405,builder,1,1881,builder,21230,95910,BUILDERS,"Housebuilder, General",simple,builder,building_construction,0.9,False,acceptable_quality,[],False,
Derbyshire,Female,455,pott wheelwright turner,1,1881,pott wheel turner,81230,81230,WOOD TURNER,Wood Turner,,pott wheelwright turner,crafts_trades,0.7097623090280847,False,acceptable_quality,[],False,
Derbyshire,Female,712,lodging and boardinghouse keeper,1,1881,lets apartments l hokeeper,51040,51040,LODGING AND BOARDING-HOUSE KEEPERS,Working Proprietor (Guest House),,lets apartments l hokeeper,other,0.54,True,unchanged_with_some_invalid_words,"['l', 'hokeeper']",False,lets apartments l hokeeper
Derbyshire,Female,738,tob,1,1881,tob,94990,81960,TOBACCO PIPE AND SNUFF BOX MANUFACTURE,Smoking-Pipe Maker,simple,tob,manufacturing_other,0.27,True,unchanged_with_many_invalid_words,['tob'],False,tob
Derbyshire,Male,72,architect surveyer,1,1881,architect  surveyer,2100,2120,ARCHITECTS,Building Architect,,architect surveyer,other,0.8856008005232721,False,acceptable_quality,[],False,
Derbyshire,Male,173,blacksmith farmer of acres,1,1881,blacksmith  farmer of  acres,61110,61110,"FARMER, GRAZIER",General Farmer,,blacksmith farmer of acres,agricultural,0.8801153027334755,False,acceptable_quality,[],False,
Derbyshire,Male,173,boy farmer of ac employ cowmen waggoner,1,1881,farmer of  ac employ  cowmen  waggoner   boy,61110,61110,"FARMER, GRAZIER",General Farmer,complex,boy farmer of ac employ cowmen waggoner,agricultural,0.8637826880546101,False,acceptable_quality,[],False,
Derbyshire,Male,242,roller,1,1881,roller,72200,72200,PUDDLING FURNACES; IRON AND STEEL ROLLING MILLS,"Metal RollingMill Worker, Specialisation Unknown",simple,roller,other,0.9,False,acceptable_quality,[],False,
Derbyshire,Male,452,house furnisher,1,1881,house furnisher,41010,41025,HOUSE & SHOP FITTINGS DEALERS,Working Proprietor (Wholesale or Retail Trade),,house furnisher,other,0.9,False,acceptable_quality,[],False,
Derbyshire,Male,765,gardener labourer n d,1,1881,gardner labourer n d,99130,99910,GENERAL LABOURERS,Labourer,,gardner labourer n d,general_labour,0.54,True,unchanged_with_some_invalid_words,"['n', 'd']",False,gardner labourer n d
Derbyshire,Male,776,youth boy tea dealer employing a and a,1,1881,tea dealer employing a youth and a boy,99999,99999,RECEIVING OLD AGE PENSION (OCCUPATION OR FORMER OCCUPATION NOT STATED),Unspecified worktitle or several titles,,youth boy tea dealer employing a and a,other,0.7887620001230446,False,multiple_occupation_excluded_from_llm_check,"['a', 'a']",True,
Devon,Male,506,retired tanner,8,1881,retired tanner,76140,76145,TANNERS FELLMONGERS,Tanner,,retired tanner,unemployed_seeking,0.9,False,acceptable_quality,[],False,
Devon,Male,181,servant,5,1881,servant ag,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,servant,agricultural,0.6819622720593245,False,acceptable_quality,[],False,
Devon,Male,173,farmer of acres,4,1881,farmer of  acres,61110,61110,"FARMER, GRAZIER",General Farmer,,farmer of acres,agricultural,0.8827447512739507,False,acceptable_quality,[],False,
Devon,Male,365,retired coachbuilder,3,1881,retired coachbuilder,81300,87370,"COACH, CARRIAGE--MAKER",Vehicle Sheet-Metal Worker,,retired coachbuilder,unemployed_seeking,0.9,False,acceptable_quality,[],False,
Devon,Female,30,labs domestic domestic servant daughter,1,1881,labs daur domestic serv,14120,14120,"MINISTER, PRIEST, OF UNITED FREE CHURCH",Minister of Religion,,labs domestic domestic servant daughter,family_dependent,0.5483652140910432,False,acceptable_quality,[],False,
Devon,Female,84,general domestic servant domestic,1,1881,general serv domestic,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,general domestic servant domestic,domestic_service,0.6690270581903313,False,acceptable_quality,[],False,
Devon,Female,84,housemaid,1,1881,housemaid,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,simple,housemaid,other,0.9,False,acceptable_quality,[],False,
Devon,Female,459,rope yard in h m dockyard,1,1881,rope yard in h m dockyd,63120,63110,TIMBER WOOD WORKERS,Logger (General),,rope yard in h m dockyd,other,0.54,True,unchanged_with_some_invalid_words,"['h', 'm', 'dockyd']",False,rope yard in h m dockyd
Devon,Female,789,formerly hairdressers wife,1,1881,formerly hairdressers wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,formerly hairdressers wife,family_dependent,0.9,False,acceptable_quality,[],False,
Devon,Female,790,of indian judge annuitant widow,1,1881,widow of indian judge annuitant,99999,99999,WIDOWS (OF NO SPECIFIED OCCUPATION),Unspecified worktitle or several titles,,of indian judge annuitant widow,family_dependent,0.8831429207787773,False,acceptable_quality,[],False,
Devon,Male,19,retired major general jp,1,1881,major general retired jp,58420,58320,ARMY OFFICERS (RETIRED),Officer,,retired major general jp,unemployed_seeking,0.869157269016759,False,acceptable_quality,[],False,
Devon,Male,19,retired merchant captain,1,1881,retired mechant captain,58420,58320,ARMY OFFICERS (RETIRED),Officer,,retired mechant captain,unemployed_seeking,0.54,True,unchanged_with_some_invalid_words,['mechant'],False,retired mechant captain
Devon,Male,114,book traveller,1,1881,book traveller,43090,43200,COMMERCIAL TRAVELLERS AND MANUFACTURERS' AGENTS,Commercial Travellers and Manufacturers Agents,,book traveller,other,0.9,False,acceptable_quality,[],False,
Devon,Male,114,commercial traveller for father,1,1881,coml traveller for father,43090,43200,COMMERCIAL TRAVELLERS AND MANUFACTURERS' AGENTS,Commercial Travellers and Manufacturers Agents,,coml traveller for father,family_dependent,0.54,True,unchanged_with_some_invalid_words,['coml'],False,coml traveller for father
Devon,Male,164,shipwright keeper,1,1881,ship keeper,21160,41040,SHIP AND BOAT OWNERS,Working Proprietor (Hiring Out),,shipwright keeper,crafts_trades,0.6176588631984888,False,acceptable_quality,[],False,
Devon,Male,173,boy farmer acres labourer,1,1881,farmer  acres  labourer  boy,61110,61110,"FARMER, GRAZIER",General Farmer,,boy farmer acres labourer,agricultural,0.8603807847590429,False,acceptable_quality,[],False,
Devon,Male,173,boy farmer of acres employing men,1,1881,farmer of  acres employing  men   boy,61110,61110,"FARMER, GRAZIER",General Farmer,,boy farmer of acres employing men,agricultural,0.8640002372893992,False,acceptable_quality,[],False,
Devon,Male,173,farmer of ac emp labourer,1,1881,farmer of  ac emp  lab,61110,61110,"FARMER, GRAZIER",General Farmer,,farmer of ac emp labourer,agricultural,0.7957945787038405,False,acceptable_quality,[],False,
Devon,Male,173,farmer of acres servant,1,1881,farmer of  acres  servant,61110,61110,"FARMER, GRAZIER",General Farmer,,farmer of acres servant,agricultural,0.8775493803745692,False,acceptable_quality,[],False,
Devon,Male,370,dealer in stones,1,1881,dealer in stones c,41010,41025,GENERAL HOUSEHOLD APPLIANCE DEALERS,Working Proprietor (Wholesale or Retail Trade),,dealer in stones c,other,0.54,True,unchanged_with_some_invalid_words,['c'],False,dealer in stones c
Devon,Male,769,apprentice,1,1881,apprentice,99150,99999,APPRENTICES,Unspecified worktitle or several titles,simple,apprentice,other,0.9,False,acceptable_quality,[],False,
Devon,Male,769,apprentice to blacksmith boot,1,1881,apprentice to b  s mkr boot,99150,99999,APPRENTICES,Unspecified worktitle or several titles,,apprentice to b s mkr boot,other,0.6922300454320452,True,modification_poor_result,"['b', 's', 'mkr']",False,apprentice to b s mkr boot
Devon,Male,791,domestic servant son,1,1881,serv farmers son ag,99999,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,domestic servant son,family_dependent,0.4647829301630128,True,low_confidence,[],False,domestic servant son
Devon,Male,797,no profession as of all,1,1881,no profession as  of all,99999,99999,"NO SPECIFIED OCCUPATION - VAGRANTS, UNEMPLOYED",Unspecified worktitle or several titles,,no profession as of all,other,0.8887140987146643,False,acceptable_quality,[],False,
Dorset,Male,486,retired tallow chandler,2,1881,retired tallow chandler,74720,74220,TALLOW CHANDLERS CANDLE AND GREASE MANUFACTURE,Cooker (Chemical and Related Processes),,retired tallow chandler,unemployed_seeking,0.9,False,acceptable_quality,[],False,
Dorset,Female,84,domestic domestic servant club house,1,1881,domestic serv club house,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,domestic domestic servant club house,domestic_service,0.6796203249328524,False,acceptable_quality,[],False,
Dorset,Female,122,interest on investments,1,1881,interest on investments,44110,44140,"BILL BROKERS, AGENTS AND DISCOUNTERS",Stock Broker,,interest on investments,other,0.9,False,acceptable_quality,[],False,
Dorset,Female,583,flax bobbin changer at factory,1,1881,flax bobbin changer at factory,75000,75000,COCOA FIBRE MANUFACTURE (VARIOUS),"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",,flax bobbin changer at factory,professional_clerical,0.9,False,acceptable_quality,[],False,
Dorset,Male,84,general servant groom c,1,1881,general servant groom  c,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,general servant groom c,domestic_service,0.8898669909007315,False,acceptable_quality,[],False,
Dorset,Male,181,farm laborer,1,1881,farm lanbourer,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,farm laborer,agricultural,0.8665721256375364,False,acceptable_quality,[],False,
Dorset,Male,408,general labourer,1,1881,gen lab,97410,97415,BUILDERS' EXCAVATORS,Excavator (Hand Tools),moderate,general labourer,general_labour,0.5146516118820977,False,acceptable_quality,[],False,
Dorset,Male,519,labourer at paper miller,1,1881,labourer at paper mill,73300,73400,PAPER MANUFACTURE,"Paper Maker, Specialisation Unknown",,labourer at paper miller,food_drink,0.8207646159643179,False,acceptable_quality,[],False,
Dorset,Male,763,boy paper night,1,1881,paper boy night,49040,45290,NEWS BOYS VENDORS,"Other Street Vendors, Canvassers and News Vendors",,boy paper night,other,0.8760512330916227,False,acceptable_quality,[],False,
Dorset,Male,769,apprentice boy,1,1881,apprentice boy,99150,99999,APPRENTICES,Unspecified worktitle or several titles,,apprentice boy,other,0.9,False,acceptable_quality,[],False,
Dorset,Male,787,scholar home duties,1,1881,scholar home duties,99999,99999,SCHOLARS ETC,Unspecified worktitle or several titles,,scholar home duties,other,0.9,False,acceptable_quality,[],False,
Durham,Male,467,potter and earthenware manufacturer,12,1881,potter e w manuf,89200,89210,"EARTHENWARE, CHINA, PORCELAIN--MANUFACTURE","Potter, General",,potter e w manuf,other,0.27,True,unchanged_with_many_invalid_words,"['e', 'w', 'manuf']",False,potter e w manuf
Durham,Male,539,lithographer,7,1881,lithographer,92400,92415,LITHOGRAPHERS,Lithographer,simple,lithographer,other,0.9,False,acceptable_quality,[],False,
Durham,Female,772,boarders wife,2,1881,boarders wife,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,boarders wife,family_dependent,0.9,False,acceptable_quality,[],False,
Durham,Male,349,apprentice shipbuilder,2,1881,iron shipbuilder apprentice,87530,87450,SHIPWRIGHTS - METAL SHIPS,Metal Shipwright,,apprentice shipbuilder,building_construction,0.7387471290470629,False,acceptable_quality,[],False,
Durham,Male,393,pianoforte maker,2,1881,pianoforte maker,94120,94170,PIANO ORGAN MAKERS,Piano Maker,,pianoforte maker,other,0.9,False,acceptable_quality,[],False,
Durham,Female,122,income from land houses interest of money,1,1881,income from land  houses interest of money,44110,44140,"BILL BROKERS, AGENTS AND DISCOUNTERS",Stock Broker,,income from land houses interest of money,other,0.8936537274782673,False,acceptable_quality,[],False,
Durham,Female,181,formerly a farm servant,1,1881,formerly a farm serv,62110,62120,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED",Farm Servant,,formerly a farm servant,agricultural,0.7790859457329723,False,acceptable_quality,[],False,
Durham,Female,307,chainman,1,1881,chainman,83160,83110,ANCHOR & CHAIN MANUFACTURE,"Blacksmith, General",simple,chainman,other,0.9,False,acceptable_quality,[],False,
Durham,Female,330,pattern maker at w iron,1,1881,pattern maker at w iron,83890,83990,IRON FENCE AND GATE MAKER,"Other Blacksmiths, Toolmakers and MachineTool Operators Not Elsewhere Classified",,pattern maker at w iron,other,0.7200000000000001,False,unchanged_with_few_invalid_words,['w'],False,
Durham,Female,509,clothes pin maker,1,1881,clothes pin maker,80390,80390,"PARCHMENT, VELLUM - MAKER",Other Leather Goods Makers,,clothes pin maker,other,0.9,False,acceptable_quality,[],False,
Durham,Female,772,helpers wife,1,1881,helpers wife,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,helpers wife,family_dependent,0.9,False,acceptable_quality,[],False,
Durham,Male,19,sergeant major yeomanry cavalry,1,1881,sergt major yeomanry cavalry,58420,58320,ARMY OFFICERS (RETIRED),Officer,complex,sergt major yeomanry cavalry,other,0.54,True,unchanged_with_some_invalid_words,['sergt'],False,sergt major yeomanry cavalry
