County,Sex,Occode,final_result,Count,Year,Occupation_String,HISCO_x,HISCO_y,Occode_Desc,HISCO_Desc,complexity,standardized,category,confidence,needs_llm_check,confidence_reason,invalid_words,is_multiple_occupation,standardized_llm
CUMBERLAND,Male,348,shipwright,1,1861,shipwright,87530,95440,SHIPWRIGHTS - WOOD SHIPS,Wood Shipwright,simple,shipwright,crafts_trades,0.9,False,acceptable_quality,[],False,
CUMBERLAND,Male,768,teacher,1,1861,stretcher,84110,84910,ARTISANS MECHANICS,"Machinery Mechanic, General",,teacher,professional_clerical,0.7227945874157071,False,acceptable_quality,[],False,
DENBIGHSHIRE,Female,650,milliner,119,1861,milliner,79320,79310,MILLINERS (NOT RETAIL - WORKSHOP/FACTORY),"Hat Maker, General",simple,milliner,clothing_footwear,0.9,False,acceptable_quality,[],False,
DENBIGHSHIRE,Male,52,master national school,9,1861,national school master,13200,13020,SCHOOLMASTERS AND TEACHERS (DEFAULT),"Teacher, Level and Subject Unknown, Not University and Higher Education Level",,master national school,other,0.8707631343205228,False,acceptable_quality,[],False,
DENBIGHSHIRE,Male,111,merchant,3,1861,merchant,41010,41025,MERCHANT -- COMMODITY UNDEFINED,Working Proprietor (Wholesale or Retail Trade),simple,merchant,food_drink,0.9,False,acceptable_quality,[],False,
DENBIGHSHIRE,Male,464,silk manufacture,2,1861,brick manufacturer,89300,89360,"BRICK, PLAIN TILE, TERRA-COTTA--MAKER",Brick and Tile Kilnman,moderate,silk manufacture,textile_manufacture,0.7689202788509129,False,acceptable_quality,[],False,
DENBIGHSHIRE,Male,778,magistrate,2,1861,magistrate,99999,99999,PRIVATE MEANS,Unspecified worktitle or several titles,,magistrate,other,0.9,False,acceptable_quality,[],False,
DENBIGHSHIRE,Female,108,servant daughter,1,1861,servant daughter,54010,54010,SERVANTS - UNDEFINED (NON-RESIDENT),"Domestic Servant, General",,servant daughter,family_dependent,0.9,False,acceptable_quality,[],False,
DENBIGHSHIRE,Female,789,day labourer carters wife,1,1861,day labourer  carters wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,day labourer carters wife,family_dependent,0.8896124589100938,False,acceptable_quality,[],False,
DENBIGHSHIRE,Male,173,farmer of acres employing agricultural labourer,1,1861,farmer of  acres employing  agricultural lab,61110,61110,"FARMER, GRAZIER",General Farmer,complex,farmer of acres employing agricultural labourer,agricultural,0.8381896286504587,False,acceptable_quality,[],False,
DENBIGHSHIRE,Male,224,apprentice quarryman,1,1861,apprentice quarryman,71130,71110,STONE QUARRIERS,"Quarryman, General",,apprentice quarryman,other,0.9,False,acceptable_quality,[],False,
DENBIGHSHIRE,Male,791,agricultural labourer son,1,1861,farm labourers son,99999,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,agricultural labourer son,family_dependent,0.5134384896656699,False,acceptable_quality,[],False,
DERBYSHIRE,Male,797,pauper,28,1861,pauper,99999,99999,"NO SPECIFIED OCCUPATION - VAGRANTS, UNEMPLOYED",Unspecified worktitle or several titles,simple,pauper,other,0.9,False,acceptable_quality,[],False,
DERBYSHIRE,Male,697,grocer,6,1861,grocer,41010,41030,GROCERS TEA DEALERS,Working Proprietor (Retail Trade),simple,grocer,food_drink,0.9,False,acceptable_quality,[],False,
DERBYSHIRE,Male,43,dentist,5,1861,dentist,6200,6420,DENTISTS AND DENTISTS ASSISTANTS,Dental Assistant,simple,dentist,other,0.9,False,acceptable_quality,[],False,
DERBYSHIRE,Female,789,coal labourer wife,2,1861,colliers labourers wife,99999,99999,WIVES ASSISTING GENERALLY IN THEIR HUSBANDS OCCUPATIONS (WIFE OF à),Unspecified worktitle or several titles,,coal labourer wife,family_dependent,0.6098430052542095,False,acceptable_quality,[],False,
DERBYSHIRE,Male,173,farmer acres,2,1861,farmer  acres,61110,61110,"FARMER, GRAZIER",General Farmer,,farmer acres,agricultural,0.8784752403479763,False,acceptable_quality,[],False,
DERBYSHIRE,Female,76,piano player,1,1861,piano player,17120,17120,"MUSICIAN, MUSIC MASTER, SINGER (NOT TEACHERS)",Composer,,piano player,other,0.9,False,acceptable_quality,[],False,
DERBYSHIRE,Female,181,farm servant,1,1861,farm ag servant,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,farm servant,agricultural,0.7513280953641077,False,acceptable_quality,[],False,
DERBYSHIRE,Female,549,day cotton piecer day school,1,1861,day cotton piecer   day school,75200,75220,COTTON & COTTON GOODS MANUFACTURE SPINNING PROCESSES,"Spinner, Thread and Yarn",,day cotton piecer day school,other,0.8815231147896843,False,acceptable_quality,[],False,
DERBYSHIRE,Female,583,keeper at cotton factory,1,1861,keeper at cotton factory,75000,75000,COCOA FIBRE MANUFACTURE (VARIOUS),"Spinners, Weavers, Knitters, Dyers and Related Workers, Specialisation Unknown",complex,keeper at cotton factory,professional_clerical,0.9,False,acceptable_quality,[],False,
DERBYSHIRE,Male,170,labourer at coal works,1,1861,labourer at coal works,97190,97190,"COALHEAVER; COAL--PORTER, LABOURER",Other Dockers and Freight Handlers,complex,labourer at coal works,general_labour,0.9,False,acceptable_quality,[],False,
DERBYSHIRE,Male,171,night watch,1,1861,night watch,37040,37040,"MESSENGER, PORTER, WATCHMAN (NOT RAILWAY OR GOVERNMENT)",Messenger,,night watch,other,0.9,False,acceptable_quality,[],False,
DERBYSHIRE,Male,258,late millwright,1,1861,late millwright,84120,84175,MILLWRIGHT,Machinery Erector and Installer,,late millwright,unemployed_seeking,0.9,False,acceptable_quality,[],False,
DERBYSHIRE,Male,414,assistant mason,1,1861,assistant mason,95110,95140,MASON,Stonemason (Construction),,assistant mason,building_construction,0.9,False,acceptable_quality,[],False,
DERBYSHIRE,Male,428,magistrate for the derbyshire bureau,1,1861,majistrate for the staffordshire bureau,21220,21240,CONTRACTORS: PUBLIC WORKS: SEWER DRAINAGE DOCK HARBOUR CANAL,Contractor,,majistrate for the staffordshire bureau,other,0.54,True,unchanged_with_some_invalid_words,"['majistrate', 'staffordshire']",False,majistrate for the staffordshire bureau
DERBYSHIRE,Male,533,back tenter of printer machine,1,1861,back tenter of printer machine,92110,92230,PRINTING MACHINE MINDERS,Rotary Pressman,complex,back tenter of printer machine,crafts_trades,0.9,False,acceptable_quality,[],False,
DERBYSHIRE,Male,773,pensioner chemical labourer,1,1861,chelsea pensioner labourer,58410,99999,ARMY PENSIONERS,Unspecified worktitle or several titles,,pensioner chemical labourer,unemployed_seeking,0.9355611877296616,False,acceptable_quality,[],False,
DEVON,Male,434,road contractor,35,1861,road contractor,21290,3010,"ROAD--CONTRACTOR, SURVEYOR, INSPECTOR","Surveyor, General",,road contractor,other,0.9,False,acceptable_quality,[],False,
DEVON,Male,20,corporal,24,1861,corporal,58430,58330,SOLDIERS AND NON-COMMISSIONED OFFICERS,Non-Commissioned Officer,simple,corporal,other,0.9,False,acceptable_quality,[],False,
DEVON,Female,791,ministers daughter,3,1861,ministers daughter,99999,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,ministers daughter,family_dependent,0.9,False,acceptable_quality,[],False,
DEVON,Male,692,farm servant,3,1861,baker servant,41010,41025,BISCUIT CAKE DEALERS (CONFECTIONISTS),Working Proprietor (Wholesale or Retail Trade),,farm servant,agricultural,0.6760813216214706,False,acceptable_quality,[],False,
DEVON,Male,177,farm superintendent,2,1861,farm superintendent,61400,21230,FARM - BAILIFFS STEWARDS FOREMEN,Farm Manager,,farm superintendent,other,0.9,False,acceptable_quality,[],False,
DEVON,Male,181,farm servant,2,1861,farm servant,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,farm servant,agricultural,0.9,False,acceptable_quality,[],False,
DEVON,Male,405,retired builder,2,1861,builder retired,21230,95910,BUILDERS,"Housebuilder, General",,retired builder,unemployed_seeking,0.8453083951115288,False,acceptable_quality,[],False,
DEVON,Male,506,fellmongers labourer,2,1861,fellmongers labourer,76140,76125,TANNERS FELLMONGERS,Fellmonger,moderate,fellmongers labourer,general_labour,0.9,False,acceptable_quality,[],False,
DEVON,Male,774,pensioner out of greenwich,2,1861,out pensioner of greenwich,58410,99999,NAVY PENSIONERS,Unspecified worktitle or several titles,,pensioner out of greenwich,unemployed_seeking,0.8868113989983101,False,acceptable_quality,[],False,
DEVON,Female,84,domestic servant,1,1861,cate domestic servant,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,domestic servant,domestic_service,0.7642746751030597,False,acceptable_quality,[],False,
DEVON,Female,177,retired farm bailiff,1,1861,retired farm bailiff,61400,22520,FARM - BAILIFFS STEWARDS FOREMEN,Farm Supervisor,,retired farm bailiff,unemployed_seeking,0.9,False,acceptable_quality,[],False,
DEVON,Female,421,house hooker,1,1861,house hooker,93120,93120,"PAINTERS, DISTEMPERERS & DECORATORS",Building Painter,,house hooker,other,0.9,False,acceptable_quality,[],False,
DEVON,Female,788,farm laborer wife,1,1861,farm labs wife,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,,farm laborer wife,family_dependent,0.7314267384598494,False,acceptable_quality,[],False,
DEVON,Female,791,at home daughter,1,1861,daughter at home,99999,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,moderate,at home daughter,family_dependent,0.8496787601654118,False,acceptable_quality,[],False,
DEVON,Female,791,from son,1,1861,from son,99999,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,from son,family_dependent,0.9,False,acceptable_quality,[],False,
DEVON,Male,112,agent shipwright broker,1,1861,agent  ship broker,43010,43200,"BROKERS, FACTORS, COMMERCIAL AGENTS (NOT - MINE, QUARRY, INSURANCE)",Commercial Travellers and Manufacturers Agents,,agent shipwright broker,professional_clerical,0.7337881665652881,False,acceptable_quality,[],False,
DEVON,Male,121,clerk cornwall bank,1,1861,clerk cornwall bank,33130,33160,"BANK SERVICE, BANK OFFICIALS AND CLERKS",Cash Desk Cashier,moderate,clerk cornwall bank,professional_clerical,0.9,False,acceptable_quality,[],False,
DEVON,Male,166,smith hw dock yard,1,1861,smith h w dock yard,97120,97120,"STEVEDORES, WHARF AND DOCK LABOURERS",Docker,,smith h w dock yard,other,0.54,True,unchanged_with_some_invalid_words,"['h', 'w']",False,smith h w dock yard
DEVON,Male,173,butter factor farmer of acres employing m,1,1861,butter factor  farmer of  acres employing  m,61110,61110,"FARMER, GRAZIER",General Farmer,,butter factor farmer of acres employing m,agricultural,0.8824052639710714,False,acceptable_quality,[],False,
DEVON,Male,173,farmer land proprietor of acres employin,1,1861,farmer  land proprietor of  acres employin,61110,61110,"FARMER, GRAZIER",General Farmer,,farmer land proprietor of acres employin,agricultural,0.8870317618857749,False,acceptable_quality,[],False,
DEVON,Male,177,cooccupier of farm,1,1861,co occupiar of farm,61400,21230,FARM - BAILIFFS STEWARDS FOREMEN,Farm Manager,,co occupiar of farm,other,0.54,True,unchanged_with_some_invalid_words,['occupiar'],False,co occupiar of farm
DEVON,Male,405,apprentice builder employing man,1,1861,builder employing  man   apprentice,21230,95910,BUILDERS,"Housebuilder, General",,apprentice builder employing man,building_construction,0.8491994243008597,False,acceptable_quality,[],False,
DEVON,Male,510,master saddler,1,1861,master sadler,80320,80320,SADDLE HARNESS AND WHIP MAKERS,Saddler and Harness Maker,,master saddler,crafts_trades,0.933557507107988,False,acceptable_quality,[],False,
DEVON,Male,682,butcher,1,1861,butchers,77310,77310,BUTCHERS AND MEAT SALESMEN,"Butcher, General",simple,butcher,food_drink,0.8083618840713435,False,acceptable_quality,[],False,
DEVON,Male,712,coffee house keeper labourer,1,1861,coffee house keeper labourer,51040,51040,LODGING AND BOARDING-HOUSE KEEPERS,Working Proprietor (Guest House),,coffee house keeper labourer,general_labour,0.9,False,acceptable_quality,[],False,
DEVON,Male,772,lady door,1,1861,lady door,99999,99999,RETIRED (NOT ARMY OR NAVY),Unspecified worktitle or several titles,,lady door,other,0.9,False,acceptable_quality,[],False,
DORSET,Male,84,retired servant,9,1861,retired servant,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,retired servant,unemployed_seeking,0.9,False,acceptable_quality,[],False,
DORSET,Female,84,house servant,7,1861,home servant,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,house servant,domestic_service,0.7204192268055611,False,acceptable_quality,[],False,
DORSET,Female,396,brading nets,3,1861,brading nets,94990,94990,FISHING TACKLE MAKERS,Other Production and Related Workers Not Elsewhere Classified,,brading nets,other,0.9,False,acceptable_quality,[],False,
DORSET,Female,677,milkwoman,3,1861,milkwoman,61260,62510,"COWKEEPERS, MILKSELLERS","Dairy Farm Worker, General",simple,milkwoman,other,0.9,False,acceptable_quality,[],False,
DORSET,Female,788,sawyer wife,2,1861,lawyers wife,99999,99999,WIVES AND OTHERS ENGAGED IN (OWN) HOUSEHOLD DUTIES,Unspecified worktitle or several titles,moderate,sawyer wife,family_dependent,0.7327344503708052,False,acceptable_quality,[],False,
DORSET,Female,173,farm of acres employ labourer,1,1861,farm of  acres employ  labourer,61110,61110,"FARMER, GRAZIER",General Farmer,,farm of acres employ labourer,general_labour,0.8821548176886764,False,acceptable_quality,[],False,
DORSET,Male,24,commission boatman coast guard,1,1861,commission boatman coast guard,58430,58340,MEN OF THE NAVY (INC COASTGUARDS),Other Military Ranks,complex,commission boatman coast guard,transport_communication,0.9,False,acceptable_quality,[],False,
DORSET,Male,173,farmer acres employing men and boys,1,1861,farmer  acres employing  men and  boys,61110,61110,"FARMER, GRAZIER",General Farmer,,farmer acres employing men and boys,agricultural,0.7900800535748139,False,multiple_occupation_excluded_from_llm_check,[],True,
DORSET,Male,173,farmer acres employing men boys,1,1861,farmer  acres employing  men  boys,61110,61110,"FARMER, GRAZIER",General Farmer,,farmer acres employing men boys,agricultural,0.8750446868626599,False,acceptable_quality,[],False,
DORSET,Male,173,maltster occupying of acres,1,1861,maltster occupying of  acres,61110,61110,"FARMER, GRAZIER",General Farmer,,maltster occupying of acres,food_drink,0.8903783418750858,False,acceptable_quality,[],False,
DORSET,Male,181,servant on farm,1,1861,servant on farm,62110,62105,"AGRICULTURAL LABOURER, FARM SERVANT--NOT OTHERWISE DISTINGUISHED","Farm-Worker, General",,servant on farm,domestic_service,0.9,False,acceptable_quality,[],False,
DORSET,Male,421,retired painter glazier,1,1861,retired painter  glazier,93120,93120,"PAINTERS, DISTEMPERERS & DECORATORS",Building Painter,,retired painter glazier,unemployed_seeking,0.8887140987146643,False,acceptable_quality,[],False,
DORSET,Male,584,tinker,1,1861,twiner,75700,75710,"ROPE, TWINE, CORD û MAKERS","Rope Maker, General",simple,tinker,metalwork_engineering,0.7905242357742566,False,acceptable_quality,[],False,
DORSET,Male,775,pensioner chilsey,1,1861,chilsey pensioner,99999,99999,"PENSIONERS, SUPERANNUATED",Unspecified worktitle or several titles,,pensioner chilsey,unemployed_seeking,0.6637465343229157,True,modification_poor_result,['chilsey'],False,pensioner chilsey
DURHAM,Female,791,seaman daughter,8,1861,seaman daughter,99999,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,seaman daughter,family_dependent,0.9,False,acceptable_quality,[],False,
DURHAM,Male,101,cook,6,1861,cook,53101,53140,COOKS (DOMESTIC: NON-RESIDENT),"Cook, Private Service",,cook,domestic_service,0.9,False,acceptable_quality,[],False,
DURHAM,Male,190,pigman,3,1861,pigman,62920,62490,OTHERS ENGAGED ABOUT ANIMALS (NON-AGRICULTURE),Other Livestock Workers,simple,pigman,other,0.9,False,acceptable_quality,[],False,
DURHAM,Female,599,berlin wool dealer,2,1861,berlin wool dealer,79990,75490,FANCY GOODS TEXTILE MANUFACTURE (VARIOUS),Other Weavers and Related Workers,,berlin wool dealer,other,0.9,False,acceptable_quality,[],False,
DURHAM,Male,663,boot shoe maker employing man,2,1861,boot  shoe maker employing  man,80100,80110,SHOE AND BOOT MAKERS (AND REPAIRERS),"Shoemaker, General",,boot shoe maker employing man,clothing_footwear,0.8821548176886764,False,acceptable_quality,[],False,
DURHAM,Male,791,apprentice fathers,2,1861,fathers apprentice,99999,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,apprentice fathers,other,0.8565789943392091,False,acceptable_quality,[],False,
DURHAM,Male,791,publicans son,2,1861,publicans son,99999,99999,CHILDREN RELATIVES VISITORS AT HOME,Unspecified worktitle or several titles,,publicans son,family_dependent,0.9,False,acceptable_quality,[],False,
DURHAM,Female,84,nurse and housemaid,1,1861,nurse and housemaid,54020,54020,OTHER DOMESTIC INDOOR SERVANTS -- UNDEFINED,House Servant,,nurse and housemaid,domestic_service,0.81,False,multiple_occupation_excluded_from_llm_check,[],True,
DURHAM,Male,6,superannuated officer inland revenue,1,1861,superannuated officer inland revenue,20200,20210,OTHER CIVIL SERVICE OFFICERS AND CLERKS,Government Administrator,,superannuated officer inland revenue,other,0.9,False,acceptable_quality,[],False,
DURHAM,Male,66,retired surveyor,1,1861,retired surveyor,3010,3010,"LAND, HOUSE, SHIP--SURVEYOR","Surveyor, General",,retired surveyor,unemployed_seeking,0.9,False,acceptable_quality,[],False,
DURHAM,Male,136,farmer horse dealer acres,1,1861,farmer  horse dealer  acres,41010,41025,"HORSE PROPRIETOR, BREEDER, DEALER",Working Proprietor (Wholesale or Retail Trade),,farmer horse dealer acres,agricultural,0.8793277529198686,False,acceptable_quality,[],False,
